,price
15571,95.0
15572,354.0
15573,450.0
15576,850.0
15577,532.0
15580,1080.0
15585,179.0
15588,35.0
15594,100.0
15596,98.0
15597,50.0
15598,119.0
15601,650.0
15602,20.0
15605,113.0
15606,235.0
15609,20.0
15621,165.0
15622,100.0
15623,78.0
15625,299.0
15631,650.0
15634,130.0
15640,95.0
15642,148.0
15645,314.0
15654,80.0
15658,42.0
15659,195.0
15660,79.0
15663,75.0
15674,495.0
15678,129.0
15680,33.0
15682,198.0
15687,1780.0
15692,90.0
15695,171.0
15697,93.0
15698,550.0
15699,45.0
15704,257.0
15708,103.0
15710,607.0
15714,60.0
15716,80.0
15717,275.0
15718,80.0
15719,75.0
15721,60.0
15722,1106.0
15724,40.0
15728,100.0
15730,294.0
15734,269.0
15738,135.0
15739,300.0
15740,139.0
15742,230.0
15748,45.0
15749,76.0
15756,169.0
15763,29.0
15768,118.0
15769,160.0
15770,69.0
15774,115.0
15783,102.0
15784,80.0
15786,119.0
15787,36.0
15790,175.0
15797,171.0
15798,185.0
15799,157.0
15802,82.0
15804,85.0
15805,516.0
15808,237.0
15810,100.0
15814,135.0
15815,357.0
15816,80.0
15817,90.0
15819,211.0
15820,180.0
15828,109.0
15831,50.0
15832,214.0
15834,60.0
15838,68.0
15839,42.0
15840,242.0
15844,209.0
15849,230.0
15850,1236.0
15851,1236.0
15852,742.0
15853,80.0
15857,160.0
15858,239.0
15864,110.0
15866,110.0
15867,268.0
15871,131.0
15873,2624.0
15874,33.0
15875,54.0
15882,46.0
15884,57.0
15886,64.0
15887,136.0
15888,45.0
15890,135.0
15899,70.0
15908,500.0
15909,160.0
15912,249.0
15913,139.0
15914,429.0
15921,90.0
15922,52.0
15927,81.0
15930,463.0
15934,100.0
15940,195.0
15941,130.0
15943,95.0
15947,135.0
15949,64.0
15953,145.0
15957,247.0
15963,677.0
15965,795.0
15966,162.0
15967,610.0
15970,85.0
15971,44.0
15975,110.0
15976,175.0
15977,200.0
15986,120.0
15990,70.0
16000,130.0
16005,145.0
16006,50.0
16008,351.0
16017,140.0
16021,155.0
16022,229.0
16028,63.0
16033,100.0
16035,325.0
16036,218.0
16040,142.0
16043,261.0
16047,149.0
16048,71.0
16050,30.0
16051,27.0
16052,259.0
16054,100.0
16056,850.0
16058,89.0
16059,25.0
16061,186.0
16063,60.0
16068,221.0
16071,101.0
16072,299.0
16074,123.0
16076,99.0
16082,650.0
16083,90.0
16085,95.0
16086,101.0
16087,90.0
16088,100.0
16089,97.0
16092,275.0
16097,117.0
16098,129.0
16104,400.0
16105,69.0
16109,95.0
16111,99.0
16118,65.0
16119,558.0
16122,99.0
16123,150.0
16125,99.0
16130,450.0
16132,109.0
16133,209.0
16134,250.0
16137,79.0
16146,105.0
16147,75.0
16148,47.0
16149,42.0
16150,49.0
16155,395.0
16157,152.0
16160,35.0
16161,271.0
16162,145.0
16169,76.0
16170,125.0
16171,142.0
16173,184.0
16175,95.0
16179,99.0
16180,99.0
16181,99.0
16182,50.0
16183,42.0
16187,80.0
16192,100.0
16193,95.0
16194,95.0
16195,120.0
16196,90.0
16197,275.0
16198,65.0
16199,100.0
16202,79.0
16203,200.0
16212,70.0
16217,49.0
16219,74.0
16220,130.0
16224,70.0
16226,39.0
16228,150.0
16231,70.0
16233,225.0
16237,82.0
16245,169.0
16251,109.0
16252,155.0
16253,199.0
16255,155.0
16256,186.0
16258,200.0
16259,250.0
16261,189.0
16262,243.0
16273,56.0
16274,150.0
16277,90.0
16278,160.0
16283,35.0
16284,120.0
16285,105.0
16286,249.0
16288,30.0
16291,335.0
16293,80.0
16296,2271.0
16297,79.0
16305,105.0
16306,128.0
16311,159.0
16317,350.0
16318,204.0
16319,75.0
16320,65.0
16324,75.0
16325,125.0
16326,191.0
16328,60.0
16333,193.0
16336,230.0
16337,96.0
16338,1400.0
16341,88.0
16347,116.0
16350,85.0
16351,50.0
16352,102.0
16353,35.0
16357,59.0
16360,89.0
16363,162.0
16365,80.0
16366,180.0
16369,385.0
16373,90.0
16374,350.0
16387,600.0
16394,47.0
16399,100.0
16401,150.0
16417,93.0
16418,110.0
16421,164.0
16423,99.0
16426,85.0
16433,50.0
16436,265.0
16437,223.0
16442,150.0
16443,70.0
16447,147.0
16448,159.0
16453,1200.0
16455,290.0
16456,179.0
16459,84.0
16461,62.0
16467,100.0
16468,75.0
16469,129.0
16470,75.0
16471,75.0
16472,151.0
16473,60.0
16475,115.0
16478,586.0
16479,79.0
16480,75.0
16483,96.0
16486,550.0
16493,199.0
16495,300.0
16496,281.0
16497,55.0
16502,79.0
16506,139.0
16510,19.0
16512,102.0
16516,99.0
16518,120.0
16520,63.0
16522,175.0
16523,120.0
16525,163.0
16530,110.0
16531,99.0
16533,500.0
16538,125.0
16545,35.0
16546,65.0
16549,148.0
16550,38.0
16558,41.0
16559,90.0
16560,96.0
16561,200.0
16562,163.0
16563,155.0
16565,250.0
16569,47.0
16570,920.0
16572,66.0
16576,95.0
16577,495.0
16578,150.0
16579,203.0
16580,700.0
16582,43.0
16590,90.0
16592,112.0
16596,110.0
16597,89.0
16598,48.0
16600,45.0
16603,55.0
16607,46.0
16608,95.0
16609,81.0
16613,149.0
16615,85.0
16618,123.0
16620,108.0
16622,298.0
16623,478.0
16626,100.0
16628,155.0
16630,350.0
16632,242.0
16634,160.0
16638,264.0
16639,75.0
16641,57.0
16642,75.0
16644,48.0
16650,265.0
16651,70.0
16653,155.0
16654,143.0
16655,140.0
16658,75.0
16659,105.0
16664,350.0
16665,825.0
16666,99.0
16667,99.0
16669,85.0
16674,135.0
16678,500.0
16680,40.0
16682,120.0
16683,150.0
16684,125.0
16687,45.0
16688,135.0
16689,199.0
16692,80.0
16693,1356.0
16694,315.0
16695,199.0
16701,36.0
16704,75.0
16705,135.0
16706,225.0
16710,164.0
16715,699.0
16716,55.0
16720,138.0
16722,164.0
16723,164.0
16724,219.0
16725,95.0
16727,529.0
16729,110.0
16734,68.0
16736,113.0
16737,179.0
16738,128.0
16742,65.0
16743,100.0
16744,75.0
16746,299.0
16750,49.0
16751,18.0
16752,350.0
16754,243.0
16757,185.0
16758,87.0
16761,53.0
16765,169.0
16766,62.0
16769,189.0
16770,170.0
16773,40.0
16774,55.0
16775,95.0
16776,150.0
16787,111.0
16788,123.0
16790,45.0
16794,100.0
16796,122.0
16798,188.0
16805,393.0
16806,65.0
16807,42.0
16809,150.0
16811,2824.0
16813,88.0
16818,115.0
16822,75.0
16826,110.0
16827,175.0
16828,115.0
16829,99.0
16833,1917.0
16835,54.0
16840,105.0
16843,40.0
16851,145.0
16852,75.0
16853,329.0
16857,758.0
16859,70.0
16861,499.0
16865,70.0
16866,125.0
16868,188.0
16869,95.0
16872,24.0
16873,140.0
16875,165.0
16883,120.0
16884,495.0
16891,199.0
16894,110.0
16896,350.0
16899,131.0
16900,110.0
16904,464.0
16908,99.0
16910,98.0
16911,58.0
16912,90.0
16913,80.0
16916,75.0
16919,149.0
16921,192.0
16931,194.0
16932,177.0
16933,157.0
16934,157.0
16935,80.0
16937,45.0
16941,195.0
16943,180.0
16954,114.0
16955,56.0
16956,57.0
16957,69.0
16960,109.0
16964,325.0
16966,61.0
16970,59.0
16973,400.0
16975,167.0
16976,79.0
16978,40.0
16982,250.0
16983,75.0
16984,464.0
16985,168.0
16991,49.0
16993,59.0
16997,60.0
17001,325.0
17006,45.0
17007,135.0
17012,128.0
17022,100.0
17024,375.0
17025,57.0
17026,170.0
17027,63.0
17029,750.0
17033,56.0
17042,200.0
17044,223.0
17045,213.0
17046,162.0
17051,59.0
17053,300.0
17056,100.0
17061,87.0
17063,30.0
17067,115.0
17069,252.0
17070,80.0
17071,156.0
17072,475.0
17073,153.0
17075,199.0
17077,93.0
17078,150.0
17084,71.0
17090,55.0
17094,220.0
17097,250.0
17099,80.0
17103,400.0
17105,150.0
17109,270.0
17110,95.0
17113,165.0
17114,95.0
17122,69.0
17123,100.0
17124,75.0
17125,154.0
17126,36.0
17127,136.0
17130,175.0
17137,100.0
17139,150.0
17140,74.0
17143,48.0
17145,140.0
17149,168.0
17157,69.0
17158,90.0
17166,121.0
17167,115.0
17171,112.0
17172,238.0
17176,200.0
17178,89.0
17180,56.0
17181,95.0
17182,54.0
17183,54.0
17185,55.0
17186,69.0
17187,178.0
17190,85.0
17193,40.0
17194,170.0
17195,99.0
17197,99.0
17199,119.0
17203,225.0
17204,179.0
17205,495.0
17211,150.0
17212,80.0
17214,29.0
17216,100.0
17217,180.0
17220,135.0
17221,95.0
17222,95.0
17225,95.0
17226,95.0
17228,95.0
17232,80.0
17233,49.0
17235,124.0
17237,180.0
17238,55.0
17240,60.0
17245,1200.0
17246,300.0
17247,149.0
17249,49.0
17250,125.0
17251,263.0
17254,1200.0
17256,120.0
17259,146.0
17260,68.0
17265,95.0
17269,95.0
17271,125.0
17275,160.0
17278,107.0
17283,41.0
17285,140.0
17289,162.0
17296,65.0
17303,175.0
17304,70.0
17305,52.0
17307,203.0
17317,128.0
17318,750.0
17319,56.0
17326,85.0
17329,140.0
17335,68.0
17342,35.0
17344,225.0
17348,199.0
17350,145.0
17351,214.0
17353,120.0
17354,129.0
17356,50.0
17357,70.0
17358,140.0
17361,407.0
17366,1500.0
17369,58.0
17372,277.0
17373,160.0
17378,250.0
17379,240.0
17380,91.0
17383,350.0
17393,450.0
17394,335.0
17396,374.0
17398,19.0
17399,49.0
17401,150.0
17406,140.0
17410,110.0
17411,128.0
17412,20.0
17418,297.0
17420,85.0
17423,45.0
17425,223.0
17426,80.0
17429,75.0
17434,75.0
17438,399.0
17439,60.0
17443,586.0
17447,65.0
17449,43.0
17454,89.0
17455,324.0
17456,63.0
17457,160.0
17458,105.0
17462,140.0
17464,37.0
17466,93.0
17467,46.0
17470,62.0
17475,85.0
17480,85.0
17484,75.0
17485,225.0
17486,200.0
17489,86.0
17494,80.0
17500,235.0
17502,800.0
17504,159.0
17515,119.0
17516,75.0
17518,75.0
17520,70.0
17522,75.0
17523,75.0
17528,135.0
17533,80.0
17538,1000.0
17541,402.0
17542,103.0
17543,500.0
17544,122.0
17545,314.0
17546,50.0
17550,64.0
17552,75.0
17554,222.0
17555,56.0
17560,239.0
17561,35.0
17562,141.0
17567,33.0
17568,118.0
17569,57.0
17573,90.0
17574,18.0
17577,180.0
17581,356.0
17583,75.0
17588,80.0
17589,220.0
17590,23.0
17592,17.0
17594,18.0
17595,17.0
17596,21.0
17597,21.0
17599,27.0
17603,59.0
17607,80.0
17610,115.0
17611,56.0
17612,71.0
17614,159.0
17616,99.0
17625,279.0
17629,550.0
17631,42.0
17638,109.0
17641,217.0
17643,75.0
17647,299.0
17649,45.0
17650,63.0
17652,279.0
17653,249.0
17659,168.0
17662,59.0
17664,123.0
17665,561.0
17668,181.0
17670,159.0
17672,44.0
17674,150.0
17675,150.0
17676,170.0
17678,90.0
17681,118.0
17684,95.0
17689,1200.0
17691,80.0
17694,264.0
17699,450.0
17700,285.0
17704,50.0
17706,179.0
17707,238.0
17709,75.0
17721,42.0
17724,299.0
17728,259.0
17730,78.0
17736,95.0
17738,65.0
17739,326.0
17740,65.0
17744,139.0
17745,279.0
17749,135.0
17751,65.0
17752,200.0
17753,257.0
17757,92.0
17758,150.0
17759,450.0
17760,53.0
17770,218.0
17771,160.0
17773,165.0
17775,100.0
17778,180.0
17780,115.0
17786,669.0
17787,169.0
17791,165.0
17792,180.0
17795,101.0
17798,135.0
17801,295.0
17809,115.0
17811,41.0
17824,122.0
17832,165.0
17833,85.0
17834,223.0
17839,1786.0
17840,495.0
17841,100.0
17843,430.0
17845,175.0
17848,350.0
17852,90.0
17853,65.0
17854,196.0
17856,500.0
17859,55.0
17865,80.0
17869,75.0
17873,375.0
17877,70.0
17883,150.0
17888,118.0
17889,124.0
17890,120.0
17891,145.0
17893,662.0
17895,146.0
17897,600.0
17898,146.0
17899,157.0
17900,158.0
17901,80.0
17902,250.0
17908,129.0
17911,258.0
17912,59.0
17913,160.0
17923,94.0
17926,80.0
17929,40.0
17930,92.0
17931,349.0
17932,70.0
17935,129.0
17939,95.0
17941,72.0
17944,74.0
17945,143.0
17946,169.0
17948,150.0
17953,188.0
17954,135.0
17956,115.0
17961,100.0
17963,89.0
17968,200.0
17973,57.0
17977,300.0
17981,159.0
17982,23.0
17983,450.0
17990,103.0
17994,65.0
17995,187.0
18003,195.0
18015,105.0
18016,100.0
18023,175.0
18024,176.0
18029,55.0
18034,769.0
18035,69.0
18039,385.0
18040,149.0
18041,64.0
18042,275.0
18043,275.0
18044,100.0
18045,245.0
18046,300.0
18047,190.0
18049,19.0
18053,60.0
18055,55.0
18061,90.0
18064,62.0
18065,20.0
18067,170.0
18068,65.0
18071,90.0
18072,101.0
18075,111.0
18077,249.0
18078,192.0
18079,80.0
18080,40.0
18081,50.0
18082,109.0
18084,255.0
18085,70.0
18091,370.0
18093,62.0
18094,50.0
18096,115.0
18097,120.0
18101,222.0
18105,95.0
18107,125.0
18108,47.0
18109,135.0
18111,80.0
18116,79.0
18119,85.0
18123,2099.0
18124,49.0
18125,296.0
18128,51.0
18129,96.0
18130,1200.0
18131,40.0
18133,90.0
18138,115.0
18139,49.0
18149,166.0
18153,70.0
18157,300.0
18158,83.0
18160,110.0
18162,80.0
18166,246.0
18173,50.0
18176,982.0
18177,92.0
18178,1495.0
18181,97.0
18184,50.0
18193,55.0
18195,199.0
18196,111.0
18199,50.0
18203,85.0
18205,213.0
18210,130.0
18213,250.0
18216,199.0
18220,426.0
18229,99.0
18236,76.0
18237,126.0
18244,141.0
18246,95.0
18249,181.0
18252,48.0
18253,70.0
18257,132.0
18261,148.0
18263,137.0
18271,625.0
18273,195.0
18275,48.0
18279,159.0
18282,96.0
18283,214.0
18291,229.0
18293,92.0
18298,77.0
18301,75.0
18302,69.0
18303,269.0
18304,120.0
18313,101.0
18317,399.0
18318,420.0
18320,29.0
18321,100.0
18322,95.0
18325,306.0
18328,351.0
18329,225.0
18330,124.0
18331,304.0
18332,95.0
18336,86.0
18348,150.0
18352,105.0
18357,42.0
18358,44.0
18359,913.0
18360,44.0
18367,125.0
18368,222.0
18373,275.0
18375,150.0
18382,35.0
18384,195.0
18386,251.0
18387,100.0
18391,56.0
18393,86.0
18403,30.0
18411,135.0
18415,145.0
18416,155.0
18427,75.0
18428,55.0
18429,45.0
18431,49.0
18434,235.0
18444,189.0
18445,254.0
18446,265.0
18450,110.0
18454,56.0
18455,88.0
18456,69.0
18458,54.0
18460,22.0
18465,75.0
18467,110.0
18468,140.0
18469,165.0
18472,308.0
18473,133.0
18481,275.0
18489,130.0
18493,511.0
18496,135.0
18497,889.0
18498,342.0
18500,155.0
18501,690.0
18503,250.0
18504,1800.0
18508,485.0
18517,140.0
18520,73.0
18525,40.0
18531,41.0
18532,40.0
18534,47.0
18543,220.0
18545,500.0
18549,38.0
18554,85.0
18560,350.0
18561,210.0
18562,169.0
18564,60.0
18566,100.0
18569,74.0
18570,99.0
18574,552.0
18575,98.0
18576,95.0
18582,216.0
18584,80.0
18592,237.0
18593,360.0
18596,59.0
18597,155.0
18598,24.0
18599,24.0
18601,24.0
18602,24.0
18603,24.0
18604,18.0
18605,89.0
18611,70.0
18613,149.0
18618,70.0
18621,69.0
18622,79.0
18626,55.0
18628,50.0
18638,131.0
18652,22.0
18653,307.0
18656,332.0
18658,93.0
18663,119.0
18670,30.0
18672,216.0
18675,85.0
18681,260.0
18685,116.0
18690,119.0
18691,75.0
18698,199.0
18700,500.0
18701,174.0
18704,100.0
18706,95.0
18708,42.0
18714,612.0
18717,60.0
18724,115.0
18727,82.0
18730,155.0
18731,85.0
18734,200.0
18736,95.0
18739,135.0
18741,45.0
18742,65.0
18744,275.0
18746,50.0
18747,85.0
18750,65.0
18756,273.0
18757,100.0
18758,327.0
18761,100.0
18762,99.0
18763,195.0
18766,100.0
18767,42.0
18769,45.0
18770,55.0
18771,43.0
18772,99.0
18778,39.0
18780,175.0
18782,55.0
18791,175.0
18794,136.0
18795,180.0
18798,63.0
18800,95.0
18804,412.0
18806,155.0
18807,58.0
18808,195.0
18810,95.0
18819,2200.0
18820,426.0
18821,65.0
18823,81.0
18827,175.0
18829,131.0
18830,250.0
18831,60.0
18835,45.0
18837,195.0
18838,200.0
18843,175.0
18845,250.0
18846,190.0
18848,80.0
18853,149.0
18858,250.0
18861,59.0
18862,205.0
18866,750.0
18875,170.0
18876,99.0
18877,140.0
18878,109.0
18883,33.0
18887,195.0
18888,101.0
18892,95.0
18894,140.0
18897,183.0
18898,180.0
18899,600.0
18900,236.0
18903,384.0
18906,47.0
18908,99.0
18914,54.0
18915,95.0
18923,48.0
18926,120.0
18927,139.0
18931,225.0
18932,138.0
18933,359.0
18934,164.0
18936,1495.0
18938,172.0
18939,151.0
18940,85.0
18941,145.0
18942,145.0
18946,1074.0
18947,250.0
18948,139.0
18950,229.0
18952,115.0
18957,118.0
18964,85.0
18965,283.0
18969,89.0
18970,185.0
18971,190.0
18974,98.0
18975,149.0
18976,800.0
18985,100.0
18986,349.0
18987,43.0
18991,600.0
18995,178.0
18999,145.0
19006,44.0
19008,202.0
19010,28.0
19024,139.0
19031,424.0
19032,133.0
19034,240.0
19036,154.0
19040,48.0
19043,141.0
19045,329.0
19048,41.0
19050,1200.0
19052,200.0
19058,38.0
19059,539.0
19062,135.0
19064,157.0
19065,110.0
19066,80.0
19067,90.0
19070,550.0
19072,138.0
19074,112.0
19075,124.0
19076,73.0
19078,165.0
19082,413.0
19084,75.0
19087,85.0
19096,137.0
19103,157.0
19106,163.0
19107,158.0
19110,345.0
19112,195.0
19119,224.0
19120,100.0
19122,78.0
19125,331.0
19126,238.0
19129,349.0
19130,96.0
19135,133.0
19136,85.0
19139,130.0
19141,51.0
19143,55.0
19144,119.0
19145,132.0
19146,160.0
19147,94.0
19148,89.0
19150,146.0
19152,222.0
19156,175.0
19158,69.0
19160,185.0
19161,89.0
19164,99.0
19165,89.0
19166,299.0
19167,99.0
19174,80.0
19176,90.0
19177,99.0
19178,478.0
19179,147.0
19180,80.0
19181,119.0
19184,40.0
19186,597.0
19189,70.0
19196,64.0
19199,292.0
19201,55.0
19203,238.0
19206,77.0
19209,90.0
19210,182.0
19212,180.0
19213,174.0
19215,199.0
19216,295.0
19219,299.0
19227,100.0
19242,69.0
19246,50.0
19247,165.0
19248,59.0
19253,89.0
19254,172.0
19255,111.0
19256,146.0
19257,60.0
19259,96.0
19261,116.0
19262,59.0
19264,79.0
19266,75.0
19271,130.0
19272,175.0
19274,175.0
19275,249.0
19276,42.0
19279,80.0
19281,169.0
19283,80.0
19288,69.0
19289,165.0
19291,260.0
19293,650.0
19294,360.0
19295,249.0
19296,155.0
19298,72.0
19305,135.0
19306,78.0
19313,161.0
19314,70.0
19322,163.0
19328,385.0
19329,175.0
19330,196.0
19334,146.0
19343,449.0
19344,100.0
19346,195.0
19348,89.0
19355,250.0
19358,62.0
19363,245.0
19367,50.0
19369,235.0
19371,75.0
19372,2000.0
19377,73.0
19378,245.0
19379,650.0
19382,299.0
19386,105.0
19387,119.0
19390,195.0
19393,91.0
19396,24.0
19399,152.0
19403,90.0
19409,120.0
19415,89.0
19416,800.0
19417,101.0
19419,129.0
19433,130.0
19439,424.0
19442,69.0
19447,283.0
19449,40.0
19451,24.0
19454,180.0
19459,35.0
19462,1274.0
19463,85.0
19464,260.0
19465,200.0
19468,40.0
19474,45.0
19477,411.0
19479,179.0
19481,121.0
19492,126.0
19499,213.0
19500,279.0
19504,65.0
19514,170.0
19517,395.0
19527,91.0
19528,80.0
19530,182.0
19532,130.0
19533,228.0
19534,750.0
19536,450.0
19537,138.0
19538,99.0
19540,110.0
19542,115.0
19547,90.0
19552,85.0
19553,106.0
19554,800.0
19560,75.0
19564,114.0
19570,175.0
19577,93.0
19581,229.0
19585,1900.0
19586,175.0
19594,524.0
19595,981.0
19596,80.0
19597,200.0
19600,1650.0
19602,100.0
19603,130.0
19605,149.0
19610,110.0
19614,79.0
19616,295.0
19617,229.0
19618,349.0
19619,1411.0
19628,99.0
19645,124.0
19653,99.0
19657,150.0
19661,315.0
19664,294.0
19666,157.0
19667,1800.0
19672,95.0
19674,249.0
19675,85.0
19676,50.0
19677,650.0
19678,79.0
19679,100.0
19681,117.0
19682,700.0
19683,1100.0
19684,128.0
19688,70.0
19701,275.0
19702,245.0
19703,99.0
19713,75.0
19714,168.0
19715,80.0
19716,33.0
19724,150.0
19728,1000.0
19732,115.0
19739,275.0
19740,52.0
19746,150.0
19748,120.0
19749,139.0
19751,99.0
19752,60.0
19754,681.0
19755,299.0
19757,179.0
19758,96.0
19768,50.0
19769,185.0
19772,585.0
19773,3000.0
19774,169.0
19775,6000.0
19783,90.0
19784,195.0
19786,179.0
19787,275.0
19790,100.0
19794,110.0
19799,151.0
19801,299.0
19802,62.0
19803,414.0
19806,80.0
19811,90.0
19815,89.0
19819,176.0
19821,74.0
19822,35.0
19830,114.0
19833,198.0
19834,155.0
19836,175.0
19838,167.0
19839,300.0
19840,30.0
19841,25.0
19842,88.0
19843,148.0
19844,35.0
19845,39.0
19848,169.0
19849,125.0
19851,41.0
19860,428.0
19861,75.0
19871,75.0
19873,68.0
19878,183.0
19881,26.0
19887,229.0
19897,192.0
19898,160.0
19904,60.0
19905,150.0
19908,75.0
19912,120.0
19918,59.0
19919,240.0
19920,250.0
19922,150.0
19923,425.0
19926,250.0
19927,136.0
19928,138.0
19929,350.0
19933,793.0
19934,964.0
19935,39.0
19936,180.0
19938,214.0
19945,1176.0
19947,74.0
19950,53.0
19960,29.0
19963,151.0
19964,113.0
19969,211.0
19972,75.0
19977,25.0
19980,125.0
19981,300.0
19987,150.0
19995,85.0
20007,76.0
20030,100.0
20042,195.0
20043,376.0
20045,26.0
20046,25.0
20047,96.0
20049,100.0
20054,200.0
20073,70.0
20074,513.0
20089,295.0
20100,150.0
20101,115.0
20102,677.0
20105,180.0
20111,1300.0
20112,49.0
20115,225.0
20118,98.0
20125,285.0
20126,133.0
20127,1500.0
20128,375.0
20129,38.0
20130,131.0
20134,225.0
20136,22.0
20140,210.0
20144,89.0
20145,99.0
20147,87.0
20150,149.0
20151,65.0
20152,150.0
20153,77.0
20154,55.0
20155,55.0
20156,55.0
20158,70.0
20161,111.0
20162,99.0
20165,202.0
20167,104.0
20168,90.0
20169,100.0
20171,48.0
20173,99.0
20184,107.0
20186,149.0
20189,275.0
20203,109.0
20216,109.0
20220,1485.0
20221,35.0
20222,199.0
20227,42.0
20230,137.0
20237,1530.0
20250,145.0
20251,99.0
20253,67.0
20254,99.0
20257,198.0
20259,192.0
20268,126.0
20270,100.0
20271,50.0
20273,50.0
20286,85.0
20288,110.0
20293,76.0
20304,139.0
20309,87.0
20310,77.0
20312,70.0
20315,90.0
20317,33.0
20322,189.0
20324,210.0
20326,150.0
20329,45.0
20331,189.0
20333,174.0
20336,199.0
20343,400.0
20352,50.0
20355,230.0
20356,60.0
20357,232.0
20358,428.0
20359,56.0
20362,99.0
20363,163.0
20365,100.0
20368,150.0
20369,62.0
20370,140.0
20373,118.0
20374,250.0
20379,450.0
20384,20.0
20401,229.0
20403,75.0
20407,175.0
20408,350.0
20412,156.0
20414,73.0
20415,227.0
20416,89.0
20418,286.0
20424,40.0
20438,57.0
20440,70.0
20441,147.0
20442,95.0
20443,270.0
20444,98.0
20446,275.0
20450,100.0
20451,105.0
20453,149.0
20457,533.0
20458,65.0
20461,90.0
20467,163.0
20469,47.0
20471,120.0
20473,100.0
20476,379.0
20479,89.0
20485,200.0
20488,625.0
20490,60.0
20491,183.0
20495,50.0
20496,79.0
20498,120.0
20499,176.0
20500,99.0
20503,159.0
20504,159.0
20512,175.0
20516,150.0
20529,1150.0
20530,69.0
20531,258.0
20535,69.0
20542,45.0
20548,600.0
20550,209.0
20555,250.0
20557,180.0
20566,88.0
20579,60.0
20582,199.0
20583,90.0
20587,80.0
20588,1000.0
20593,21.0
20594,23.0
20597,22.0
20601,50.0
20602,128.0
20615,153.0
20632,88.0
20633,189.0
20634,234.0
20639,82.0
20642,115.0
20645,161.0
20653,300.0
20654,200.0
20656,65.0
20658,350.0
20659,170.0
20671,79.0
20673,62.0
20678,125.0
20680,105.0
20684,150.0
20687,159.0
20688,55.0
20690,99.0
20693,185.0
20694,148.0
20695,149.0
20699,90.0
20706,75.0
20707,145.0
20708,1285.0
20715,150.0
20717,299.0
20718,140.0
20722,122.0
20724,99.0
20725,195.0
20732,99.0
20733,70.0
20735,93.0
20738,200.0
20743,290.0
20746,139.0
20747,200.0
20749,55.0
20751,139.0
20753,132.0
20766,79.0
20767,85.0
20773,171.0
20774,63.0
20776,230.0
20777,227.0
20779,90.0
20780,130.0
20785,120.0
20787,65.0
20797,90.0
20798,89.0
20799,85.0
20800,1292.0
20801,1385.0
20802,43.0
20803,79.0
20805,42.0
20808,155.0
20809,135.0
20810,150.0
20816,236.0
20817,90.0
20829,128.0
20832,79.0
20841,55.0
20843,200.0
20847,23.0
20848,115.0
20851,21.0
20852,21.0
20853,45.0
20855,25.0
20858,110.0
20860,80.0
20862,120.0
20866,395.0
20867,400.0
20871,106.0
20872,325.0
20873,300.0
20874,25.0
20875,1549.0
20878,650.0
20888,55.0
20889,30.0
20890,90.0
20893,80.0
20894,133.0
20895,934.0
20896,22.0
20899,115.0
20900,214.0
20901,117.0
20902,1450.0
20903,1399.0
20904,159.0
20907,45.0
20908,150.0
20909,29.0
20919,268.0
20920,91.0
20922,225.0
20926,70.0
20929,25.0
20930,36.0
20932,201.0
20934,177.0
20943,110.0
20946,58.0
20947,99.0
20965,48.0
20982,490.0
20987,168.0
20988,110.0
20989,59.0
20995,49.0
21019,98.0
21023,220.0
21026,150.0
21027,41.0
21029,125.0
21035,70.0
21037,59.0
21040,89.0
21097,60.0
21100,100.0
21101,209.0
21102,656.0
21104,2450.0
21106,285.0
21107,111.0
21109,80.0
21114,298.0
21116,357.0
21117,110.0
21119,89.0
21120,25.0
21121,75.0
21129,112.0
21130,368.0
21131,75.0
21132,95.0
21133,88.0
21136,65.0
21137,68.0
21139,171.0
21141,156.0
21144,149.0
21145,100.0
21148,65.0
21149,103.0
21150,346.0
21151,208.0
21154,59.0
21156,599.0
21164,650.0
21178,95.0
21179,125.0
21181,175.0
21187,50.0
21190,88.0
21192,100.0
21195,120.0
21201,120.0
21204,165.0
21205,278.0
21212,100.0
21226,71.0
21241,28.0
21252,456.0
21253,149.0
21257,150.0
21258,145.0
21260,70.0
21276,22.0
21279,26.0
21280,21.0
21281,21.0
21282,25.0
21283,27.0
21285,135.0
21289,385.0
21293,375.0
21294,32.0
21302,97.0
21307,132.0
21310,160.0
21314,180.0
21315,57.0
21320,85.0
21322,109.0
21325,120.0
21333,153.0
21336,164.0
21352,845.0
21356,325.0
21359,180.0
21365,120.0
21366,215.0
21367,55.0
21369,75.0
21370,33.0
21374,50.0
21382,175.0
21386,124.0
21390,61.0
21395,127.0
21397,129.0
21399,215.0
21400,129.0
21405,227.0
21406,250.0
21415,125.0
21418,120.0
21419,165.0
21420,156.0
21421,109.0
21429,149.0
21430,310.0
21439,325.0
21443,346.0
21452,850.0
21453,142.0
21455,235.0
21465,23.0
21466,22.0
21471,119.0
21476,98.0
21482,140.0
21483,123.0
21489,69.0
21495,357.0
21506,365.0
21511,19.0
21513,19.0
21515,111.0
21517,1795.0
21522,150.0
21523,80.0
21525,399.0
21527,88.0
21529,259.0
21544,75.0
21545,550.0
21551,117.0
21558,90.0
21560,137.0
21561,126.0
21564,193.0
21565,299.0
21566,176.0
21570,175.0
21582,95.0
21585,83.0
21589,90.0
21590,101.0
21594,191.0
21596,116.0
21597,193.0
21599,129.0
21601,65.0
21608,79.0
21609,123.0
21613,100.0
21619,73.0
21627,50.0
21632,70.0
21634,96.0
21636,125.0
