,latitude,longitude,property_type,accommodates,bathrooms_text,bedrooms,beds
22037,34.012409999999996,-118.34943,Private room in condominium,1,1 shared bath,1.0,1.0
22039,34.00005,-118.43388,Entire house,5,1.5 baths,2.0,2.0
22043,34.15705,-118.36747,Entire townhouse,9,3 baths,3.0,5.0
22044,33.97015,-118.42763000000001,Entire condominium,3,1 bath,1.0,1.0
22045,34.18739,-118.51831000000001,Entire house,6,1 bath,3.0,3.0
22046,34.10368,-118.36811000000002,Entire house,16,3 baths,4.0,12.0
22047,34.066959999999995,-118.25764,Entire apartment,2,1 bath,1.0,1.0
22050,34.23605,-118.66165,Entire house,4,2 baths,2.0,2.0
22054,34.181940000000004,-118.4002,Entire guesthouse,2,1 bath,1.0,1.0
22055,34.0808,-118.26302,Entire guest suite,2,1 bath,1.0,1.0
22063,34.0679,-118.29983999999999,Entire apartment,5,1 bath,2.0,1.0
22067,34.18342,-118.62177,Entire guesthouse,4,1.5 baths,2.0,2.0
22071,34.15034,-118.54933999999999,Entire house,9,3.5 baths,4.0,4.0
22100,34.248909999999995,-118.34645,Entire guest suite,4,1 bath,1.0,2.0
22101,34.12109,-118.25908000000001,Entire house,6,3 baths,3.0,4.0
22110,34.06109,-118.36018,Entire condominium,2,1 bath,1.0,1.0
22115,34.10283,-118.34595,Entire apartment,3,1 bath,1.0,1.0
22119,34.13091,-118.18513,Private room in house,2,1 private bath,1.0,1.0
22122,34.10212,-118.33008000000001,Entire apartment,6,1 bath,1.0,1.0
22125,34.00184,-118.27718999999999,Entire condominium,4,1 bath,2.0,2.0
22127,34.15429,-118.55161000000001,Entire guesthouse,4,1 bath,1.0,2.0
22129,33.96985,-118.27211000000001,Entire house,2,1 bath,1.0,1.0
22130,34.20597,-118.56113,Private room in townhouse,1,1.5 shared baths,1.0,1.0
22144,34.06813,-118.37443999999999,Private room in house,2,1 private bath,1.0,1.0
22150,34.09877,-118.34284,Entire apartment,4,2 baths,2.0,3.0
22151,34.10229,-118.38093,Entire house,8,4.5 baths,5.0,5.0
22161,34.00881,-118.42402,Entire house,5,1 bath,2.0,2.0
22165,34.08559,-118.31512,Entire serviced apartment,2,1 bath,1.0,0.0
22169,34.18238,-118.59678000000001,Entire condominium,4,2 baths,2.0,2.0
22176,33.968109999999996,-118.28935,Private room in apartment,2,1 shared bath,1.0,1.0
22180,33.99069,-118.47153,Entire loft,1,1 bath,1.0,1.0
22181,34.031209999999994,-118.36616000000001,Entire house,6,1.5 baths,2.0,2.0
22182,34.263529999999996,-118.32185,Entire apartment,6,1 bath,2.0,2.0
22187,34.00142,-118.30434,Entire guest suite,4,1 bath,2.0,2.0
22195,33.993390000000005,-118.46931000000001,Entire house,6,3 baths,3.0,3.0
22201,34.0967,-118.32691000000001,Private room in apartment,4,1.5 baths,1.0,1.0
22205,34.06541,-118.24959,Private room in condominium,2,1 private bath,1.0,1.0
22207,34.21522,-118.35826000000002,Entire house,4,2 baths,3.0,4.0
22208,34.09615,-118.16961,Entire guest suite,2,1 bath,1.0,1.0
22216,34.01054,-118.44928999999999,Entire house,6,2.5 baths,3.0,4.0
22218,34.11611,-118.20936,Private room in house,1,1 shared bath,1.0,1.0
22226,34.20066,-118.42323,Entire apartment,1,1 bath,1.0,1.0
22228,34.109140000000004,-118.43663000000001,Entire house,10,5.5 baths,5.0,5.0
22240,33.97917,-118.41327,Private room in apartment,2,1 private bath,1.0,1.0
22241,34.133990000000004,-118.3458,Entire apartment,2,1 bath,1.0,1.0
22250,34.09924,-118.34178999999999,Private room in condominium,3,1 shared bath,1.0,1.0
22256,34.04354,-118.25161000000001,Entire loft,8,1.5 baths,2.0,3.0
22264,34.13619,-118.36428000000001,Entire house,8,3 baths,3.0,5.0
22267,34.06966,-118.24711,Private room in apartment,2,1 shared bath,1.0,1.0
22269,34.11271,-118.20033000000001,Entire house,2,1 bath,1.0,0.0
22270,34.05513,-118.30736999999999,Entire apartment,2,1 bath,1.0,1.0
22274,34.060829999999996,-118.3424,Entire guesthouse,6,1 bath,2.0,4.0
22278,34.13295,-118.19658000000001,Private room in house,2,1 private bath,1.0,1.0
22284,34.13463,-118.38666,Entire house,6,3 baths,3.0,3.0
22287,33.98897,-118.31934,Entire townhouse,4,1 bath,2.0,2.0
22290,34.09385,-118.33514,Entire apartment,2,1 bath,1.0,1.0
22298,34.20706,-118.62008999999999,Private room in house,2,1 private bath,1.0,1.0
22301,33.98144,-118.46623999999998,Entire condominium,6,3 baths,3.0,3.0
22302,34.073640000000005,-118.28656000000001,Private room in apartment,1,1.5 shared baths,1.0,1.0
22320,34.04439,-118.25321000000001,Entire loft,10,1 bath,3.0,7.0
22325,34.300709999999995,-118.45508999999998,Entire house,5,1 bath,2.0,3.0
22333,34.19659,-118.61176999999999,Entire house,4,1 bath,2.0,2.0
22335,34.042229999999996,-118.25111000000001,Entire loft,2,1 bath,1.0,1.0
22336,34.06797,-118.35645,Entire condominium,6,2 baths,2.0,4.0
22338,33.96179,-118.30623,Entire house,3,1 bath,1.0,0.0
22351,34.10239,-118.31499,Entire apartment,7,1 bath,1.0,4.0
22353,34.062670000000004,-118.27838,Private room in apartment,2,1 bath,1.0,1.0
22356,34.06609,-118.2781,Entire bungalow,8,2 baths,4.0,5.0
22358,34.00884,-118.35046000000001,Entire house,6,2 baths,3.0,3.0
22363,34.04377,-118.25496000000001,Entire serviced apartment,4,1 bath,1.0,1.0
22376,34.06735,-118.36599,Entire villa,16,5.5 baths,5.0,5.0
22377,33.79476,-118.30806000000001,Entire house,6,1 bath,3.0,3.0
22379,33.957609999999995,-118.3836,Entire condominium,6,2 baths,3.0,4.0
22384,34.09391,-118.301,Private room in apartment,2,1 shared bath,1.0,1.0
22385,33.99136,-118.33528999999999,Entire house,6,2 baths,2.0,4.0
22388,33.99548,-118.47193999999999,Entire apartment,2,1 bath,1.0,1.0
22391,34.06328,-118.35452,Entire apartment,3,1 bath,1.0,1.0
22399,34.137879999999996,-118.43128,Entire villa,10,2.5 baths,5.0,6.0
22400,34.06813,-118.28858999999999,Entire guest suite,2,1 bath,1.0,2.0
22403,34.2295,-118.57687,Private room in house,3,1 private bath,1.0,2.0
22412,34.04691,-118.45473999999999,Entire condominium,2,1.5 baths,1.0,1.0
22418,34.110859999999995,-118.32428999999999,Entire house,5,3 baths,2.0,3.0
22419,33.95807,-118.38448999999999,Private room in condominium,2,1 private bath,1.0,1.0
22427,34.03577,-118.28133000000001,Private room in house,1,1 shared bath,1.0,1.0
22429,34.15793,-118.37613,Entire townhouse,6,2.5 baths,3.0,4.0
22430,34.250679999999996,-118.57888999999999,Entire house,2,1 bath,1.0,1.0
22432,34.1028,-118.33107,Entire apartment,2,1 bath,2.0,0.0
22434,34.07561,-118.37343999999999,Entire apartment,6,2.5 baths,2.0,3.0
22435,34.09513,-118.30706,Entire bungalow,4,1 bath,1.0,1.0
22437,34.0904,-118.32502,Private room in house,3,1 private bath,1.0,2.0
22438,34.11101,-118.37092,Entire house,4,2 baths,2.0,2.0
22440,34.16861,-118.50175,Entire house,8,2 baths,3.0,7.0
22450,33.9418,-118.31098999999999,Entire house,6,2 baths,3.0,3.0
22455,34.104,-118.34703999999999,Private room in apartment,2,1.5 baths,1.0,1.0
22459,34.21784,-118.42306,Entire house,10,3 baths,4.0,5.0
22466,34.075520000000004,-118.27795,Entire house,4,1 bath,1.0,1.0
22474,33.99426,-118.44245,Entire guesthouse,6,1 bath,2.0,3.0
22476,34.05061,-118.29973999999999,Entire apartment,4,2 baths,2.0,3.0
22488,34.1037,-118.27778,Entire guest suite,2,1 bath,1.0,1.0
22492,34.10229,-118.34745,Entire apartment,3,1 bath,1.0,1.0
22498,34.07407,-118.38978,Entire condominium,2,1 bath,1.0,1.0
22524,34.04792,-118.46564,Entire apartment,1,1 bath,1.0,1.0
22525,34.04765,-118.32596000000001,Private room in house,2,1.5 baths,1.0,1.0
22538,34.09769,-118.33617,Entire apartment,11,3.5 baths,3.0,6.0
22539,34.09953,-118.37988999999999,Entire condominium,2,1 bath,1.0,1.0
22543,34.11045,-118.32933999999999,Entire house,5,3 baths,3.0,3.0
22545,34.22531,-118.59423999999999,Entire house,2,1 bath,1.0,1.0
22547,34.2252,-118.52498999999999,Private room in house,2,1 private bath,1.0,2.0
22550,34.04476,-118.25022,Entire loft,11,1 bath,2.0,5.0
22552,34.17351,-118.45553999999998,Entire guesthouse,3,1 bath,1.0,0.0
22553,34.05369,-118.26211,Entire apartment,4,1 bath,1.0,1.0
22555,34.08095,-118.30761000000001,Private room in house,5,1 private bath,2.0,3.0
22556,34.05057,-118.3101,Private room in house,2,1 private bath,1.0,2.0
22572,34.160109999999996,-118.37562,Private room in condominium,2,1 shared bath,1.0,1.0
22573,34.09705,-118.33551999999999,Entire apartment,7,2.5 baths,2.0,3.0
22574,34.09579,-118.33622,Entire apartment,6,2.5 baths,2.0,2.0
22585,34.051809999999996,-118.44228000000001,Private room in condominium,2,1 private bath,1.0,2.0
22587,34.09748,-118.32876999999999,Entire apartment,8,2 baths,2.0,6.0
22590,34.09874,-118.32812,Entire apartment,8,2 baths,2.0,5.0
22591,34.0149,-118.3318,Entire guesthouse,2,1 bath,1.0,2.0
22594,34.048970000000004,-118.44338,Private room in apartment,2,1 private bath,1.0,1.0
22598,34.05055,-118.51635,Entire house,6,2.5 baths,3.0,4.0
22599,34.04267,-118.35152,Entire house,6,2 baths,3.0,3.0
22600,34.03861,-118.26473999999999,Private room in apartment,4,1 private bath,1.0,1.0
22601,34.03788,-118.26366999999999,Entire apartment,4,1 bath,1.0,1.0
22613,34.08833,-118.28188,Entire house,8,2 baths,4.0,4.0
22614,34.08249,-118.36285,Private room in house,1,1 shared bath,1.0,0.0
22615,34.019490000000005,-118.2978,Entire apartment,4,1 bath,1.0,2.0
22621,34.162,-118.36612,Private room in townhouse,1,1.5 shared baths,1.0,1.0
22624,34.2221,-118.5917,Private room in house,2,1 private bath,1.0,1.0
22637,34.048159999999996,-118.19681000000001,Private room in house,2,1 private bath,1.0,1.0
22642,34.04368,-118.25093000000001,Entire loft,2,1.5 baths,1.0,1.0
22655,34.1019,-118.34833,Entire condominium,4,1 bath,1.0,1.0
22669,34.2615,-118.34035,Entire guest suite,4,1 bath,2.0,3.0
22672,34.05387,-118.26247,Entire apartment,6,2 baths,2.0,5.0
22693,34.00018,-118.44348000000001,Entire guesthouse,3,1 bath,1.0,2.0
22694,34.062459999999994,-118.44393000000001,Entire apartment,4,2 baths,2.0,0.0
22700,34.0469,-118.2511,Entire loft,6,1 bath,3.0,3.0
22702,34.04053,-118.26658,Entire apartment,4,2 baths,2.0,2.0
22705,34.09357,-118.33936000000001,Entire guesthouse,4,1 bath,1.0,1.0
22707,34.10654,-118.41736999999999,Entire house,4,2 baths,2.0,2.0
22709,34.02633,-118.40378999999999,Entire apartment,2,1 bath,1.0,1.0
22721,34.05171,-118.24916999999999,Entire serviced apartment,2,1 bath,1.0,1.0
22727,34.088159999999995,-118.37574,Entire serviced apartment,4,2 baths,2.0,2.0
22729,33.93529,-118.28616000000001,Entire guesthouse,4,1 bath,1.0,1.0
22737,34.05226,-118.35262,Private room in apartment,1,1 shared bath,1.0,1.0
22740,34.07232,-118.2489,Entire house,3,1 bath,1.0,2.0
22745,34.27118,-118.57243999999999,Private room in house,2,1 bath,1.0,1.0
22746,34.168890000000005,-118.61426000000002,Entire guesthouse,4,1 bath,1.0,3.0
22750,34.037240000000004,-118.34505,Entire guesthouse,4,1 bath,1.0,3.0
22751,34.08082,-118.31464,Entire guest suite,4,1 bath,1.0,2.0
22753,34.15517,-118.39893000000001,Entire guesthouse,3,1 bath,1.0,2.0
22754,34.089259999999996,-118.32951000000001,Entire apartment,2,1 bath,1.0,1.0
22757,34.05417,-118.26093999999999,Entire apartment,5,2 baths,2.0,4.0
22759,34.2565,-118.56488,Private room in house,1,1 shared bath,1.0,2.0
22765,34.04319,-118.25402,Entire loft,6,1 bath,1.0,3.0
22774,34.046859999999995,-118.25041999999999,Entire apartment,6,1 bath,1.0,3.0
22775,34.11951,-118.20964,Entire apartment,2,1 bath,1.0,1.0
22776,34.17068,-118.57845,Private room in house,2,1 private bath,1.0,1.0
22777,34.17034,-118.57882,Private room in house,2,1 shared bath,1.0,1.0
22780,34.02636,-118.42119,Entire house,4,1 bath,2.0,2.0
22789,34.04102,-118.56352,Entire house,6,2.5 baths,3.0,3.0
22811,34.148109999999996,-118.52066,Entire guesthouse,4,1 bath,2.0,3.0
22813,34.09722,-118.34928000000001,Entire apartment,7,3 baths,3.0,4.0
22815,34.25039,-118.37676,Private room in house,1,1 shared bath,1.0,1.0
22816,34.11528,-118.36313,Entire apartment,7,3 baths,3.0,4.0
22824,33.9978,-118.45383000000001,Private room in house,4,2 baths,2.0,1.0
22825,34.0771,-118.35711,Entire apartment,4,1 bath,2.0,2.0
22826,34.22143,-118.51883000000001,Private room in house,1,1.5 shared baths,1.0,1.0
22827,33.9893,-118.47443999999999,Entire apartment,4,1 bath,1.0,2.0
22829,33.9929,-118.3065,Private room in house,2,1 private bath,1.0,1.0
22830,34.07652,-118.3467,Entire guest suite,2,1 bath,1.0,1.0
22838,34.141940000000005,-118.46813999999999,Entire house,6,2 baths,3.0,3.0
22840,34.10846,-118.38893999999999,Entire bungalow,2,1 bath,1.0,1.0
22844,34.06346,-118.35067,Entire apartment,2,1 bath,1.0,1.0
22845,34.06881,-118.34561000000001,Entire apartment,2,1 bath,1.0,1.0
22855,33.97888,-118.4643,Entire apartment,6,1 bath,1.0,3.0
22856,34.26739,-118.49677,Entire house,4,2 baths,3.0,3.0
22857,34.1503,-118.43505,Entire house,4,2 baths,2.0,2.0
22861,34.06327,-118.36668999999999,Private room in apartment,2,1 shared bath,1.0,1.0
22866,34.11067,-118.33957,Entire house,3,1 bath,1.0,2.0
22871,34.08041,-118.29874,Private room in house,3,1 shared bath,1.0,3.0
22875,33.9891,-118.4543,Entire bungalow,2,1 bath,1.0,1.0
22877,34.176629999999996,-118.53523,Entire condominium,5,2.5 baths,2.0,3.0
22879,34.08375,-118.35863,Entire house,10,4.5 baths,5.0,5.0
22881,34.09194,-118.43863,Entire house,10,3 baths,3.0,5.0
22885,34.09598,-118.34056000000001,Entire apartment,4,1 bath,1.0,3.0
22887,34.2303,-118.39686999999999,Private room in house,1,1 shared bath,1.0,1.0
22890,34.20966,-118.37936,Entire house,6,1 bath,2.0,4.0
22891,34.04027,-118.26567,Entire apartment,4,1 bath,1.0,3.0
22901,34.09233,-118.32481999999999,Private room in house,3,1 bath,1.0,3.0
22906,33.97955,-118.46476000000001,Entire apartment,6,2 baths,3.0,3.0
22908,34.0315,-118.39854,Entire house,4,1 bath,2.0,2.0
22909,34.04045,-118.26527,Entire apartment,4,1 bath,2.0,4.0
22918,34.05188,-118.26356000000001,Entire apartment,9,1 bath,2.0,6.0
22921,33.97967,-118.31305,Entire house,5,2 baths,3.0,4.0
22922,34.230140000000006,-118.3972,Private room in house,2,1 shared bath,1.0,1.0
22924,34.19303,-118.4556,Private room in house,2,1 shared bath,1.0,2.0
22925,34.19493,-118.42707,Entire apartment,4,1 bath,1.0,4.0
22926,34.06134,-118.24632,Entire apartment,2,1 bath,1.0,1.0
22929,34.1949,-118.5388,Private room in house,2,1 shared bath,1.0,1.0
22930,34.096,-118.34093999999999,Private room in apartment,2,1 shared bath,1.0,1.0
22936,34.180440000000004,-118.40267,Entire house,5,2 baths,2.0,2.0
22937,34.19334,-118.45775,Private room in house,4,1 shared bath,2.0,4.0
22938,34.193979999999996,-118.45721,Private room in house,2,1 shared bath,1.0,2.0
22939,34.19169,-118.45776000000001,Private room in house,4,1 private bath,1.0,2.0
22943,34.1171,-118.37064,Entire house,6,2.5 baths,3.0,3.0
22945,34.09019,-118.25081000000002,Private room in house,2,1 shared bath,1.0,2.0
22946,34.10263,-118.33771999999999,Entire apartment,2,1 bath,1.0,1.0
22955,34.04549,-118.33514,Entire guesthouse,2,1 bath,1.0,2.0
22958,34.03802,-118.28018,Private room in house,1,2 shared baths,1.0,1.0
22962,34.06266,-118.43455,Entire apartment,3,1 bath,1.0,1.0
22965,34.06187,-118.43258,Entire apartment,3,1 bath,1.0,1.0
22967,34.08078,-118.45433999999999,Entire villa,12,5 baths,6.0,7.0
22972,34.07262,-118.38295,Entire apartment,8,2 baths,3.0,3.0
22973,33.98406,-118.47035,Entire townhouse,9,3.5 baths,3.0,4.0
22974,34.2197,-118.57566000000001,Entire condominium,3,1 bath,1.0,2.0
22976,34.05251,-118.52281,Entire house,9,2 baths,5.0,5.0
22980,34.191720000000004,-118.45721999999999,Private room in house,2,1 private bath,1.0,2.0
22981,34.19191,-118.45778999999999,Private room in house,2,1 private bath,1.0,2.0
22982,34.19358,-118.45556,Private room in house,2,1 private bath,1.0,2.0
22983,34.19232,-118.45727,Private room in house,2,1 private bath,1.0,2.0
23009,34.06177,-118.43547,Entire condominium,2,1 bath,1.0,2.0
23013,34.16445,-118.36733999999998,Entire house,4,1 bath,1.0,1.0
23015,34.052409999999995,-118.32732,Entire house,4,2.5 baths,3.0,2.0
23020,33.74729,-118.30243999999999,Private room in house,2,2 baths,1.0,1.0
23027,34.052659999999996,-118.46524,Private room in apartment,2,1 private bath,1.0,1.0
23031,34.16414,-118.36684,Entire house,6,2 baths,3.0,3.0
23034,34.07398,-118.38162,Entire apartment,12,4 baths,5.0,5.0
23036,34.195009999999996,-118.42509,Entire apartment,7,1 bath,2.0,6.0
23037,34.02865,-118.39618,Entire apartment,6,2 baths,3.0,4.0
23038,34.02753,-118.39617,Entire loft,2,1 bath,1.0,2.0
23043,33.97868,-118.46508,Entire apartment,12,4 baths,4.0,8.0
23044,34.11262,-118.33323,Entire apartment,7,1 bath,2.0,3.0
23046,33.98835,-118.45696000000001,Entire house,3,2.5 baths,2.0,2.0
23048,34.03171,-118.36561999999999,Entire house,5,1 bath,2.0,3.0
23049,34.273179999999996,-118.44615,Entire house,5,1 bath,2.0,3.0
23059,34.09149,-118.25275,Entire house,6,2 baths,3.0,3.0
23078,33.99927,-118.4334,Entire townhouse,8,2.5 baths,3.0,3.0
23086,34.23063,-118.39596,Private room in house,1,1 shared bath,1.0,1.0
23088,34.09332,-118.34253999999999,Entire apartment,4,1 bath,2.0,3.0
23090,34.0287,-118.36381000000002,Private room in house,1,1 bath,1.0,1.0
23092,34.10993,-118.26713000000001,Entire house,6,2 baths,3.0,2.0
23093,34.00653,-118.28348999999999,Private room in house,2,1 shared bath,1.0,2.0
23106,34.04421,-118.27918000000001,Entire apartment,5,1 bath,2.0,2.0
23109,33.99708,-118.46781000000001,Entire apartment,10,2.5 baths,4.0,4.0
23115,34.16616,-118.40557,Entire house,6,2.5 baths,3.0,3.0
23119,34.02917,-118.33321000000001,Private room in house,2,1 private bath,1.0,1.0
23121,34.0912,-118.32823,Entire apartment,2,1 bath,1.0,1.0
23122,33.95335,-118.44573000000001,Entire house,6,3 baths,1.0,4.0
23123,33.972770000000004,-118.3236,Entire house,6,1 bath,3.0,3.0
23128,33.99608,-118.45501000000002,Entire house,3,3.5 baths,3.0,3.0
23133,34.05979,-118.34378999999998,Entire guest suite,4,1 bath,1.0,3.0
23136,34.1007,-118.32688999999999,Entire apartment,4,2 baths,2.0,2.0
23142,34.15347,-118.45884,Entire apartment,3,1 bath,1.0,1.0
23144,33.97967,-118.46676000000001,Entire apartment,6,2 baths,2.0,5.0
23148,34.062490000000004,-118.35478,Entire condominium,4,2 baths,2.0,2.0
23152,34.034690000000005,-118.33708999999999,Entire house,5,1 bath,3.0,3.0
23153,34.10876,-118.3319,Entire apartment,6,2 baths,2.0,2.0
23155,34.07222,-118.25281000000001,Entire apartment,3,1 bath,1.0,1.0
23159,34.02687,-118.3472,Entire guesthouse,2,1 bath,2.0,2.0
23162,34.04315,-118.28025,Private room in apartment,2,1 shared bath,1.0,1.0
23163,34.043859999999995,-118.28041999999999,Private room in apartment,2,1 shared bath,1.0,1.0
23164,34.04456,-118.2808,Private room in apartment,2,1 shared bath,1.0,1.0
23167,34.03782,-118.2813,Private room in house,1,1 shared bath,1.0,1.0
23170,34.10073,-118.34577,Entire townhouse,4,2 baths,2.0,2.0
23171,34.06223,-118.24638,Entire apartment,4,1 bath,1.0,1.0
23172,34.005759999999995,-118.44738000000001,Entire guesthouse,2,1 bath,1.0,1.0
23174,34.06293,-118.35001000000001,Entire loft,2,1 bath,1.0,1.0
23176,34.04585,-118.44675,Entire apartment,3,1 bath,1.0,1.0
23177,34.00346,-118.46563,Entire house,2,1 bath,1.0,1.0
23179,34.13077,-118.33998000000001,Entire house,6,1 bath,3.0,3.0
23180,34.176190000000005,-118.54421,Entire house,8,4.5 baths,4.0,4.0
23182,34.054190000000006,-118.34448,Private room in house,1,1.5 baths,1.0,1.0
23187,34.07666,-118.31363999999999,Entire apartment,2,1 bath,1.0,1.0
23188,34.09675,-118.30495,Private room in apartment,1,1 bath,1.0,1.0
23189,34.120909999999995,-118.29472,Private room in apartment,1,1 shared bath,1.0,0.0
23193,34.12247,-118.29446999999999,Private room in apartment,1,1.5 shared baths,1.0,1.0
23196,34.1017,-118.35105,Entire apartment,3,1 bath,1.0,1.0
23197,34.134240000000005,-118.34337,Entire house,4,1.5 baths,1.0,2.0
23200,34.087920000000004,-118.2557,Entire house,4,1 bath,2.0,2.0
23203,33.99454,-118.47576000000001,Entire loft,3,1 bath,1.0,2.0
23207,34.03237,-118.20241000000001,Private room in house,2,2 shared baths,1.0,1.0
23208,34.03095,-118.20253999999998,Private room in house,2,2 shared baths,1.0,1.0
23215,34.13159,-118.21146,Entire apartment,2,1 bath,1.0,1.0
23218,34.088029999999996,-118.30153999999999,Entire house,6,3.5 baths,3.0,3.0
23219,34.08623,-118.30072,Entire house,10,3 baths,4.0,5.0
23220,34.08811,-118.30073999999999,Entire house,6,2 baths,3.0,3.0
23221,34.04802,-118.43619,Entire apartment,2,1 bath,1.0,1.0
